gvkey,fyr,acctstdq,bsprq,compstq,curcdq,datacqtr,datafqtr,fqtr,fyearq,pdq,pdsa,pdytd,rp,scfq,srcq,staltq,updq,datadate,fdateq,pdateq,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,accliy,acqdisny,acqdisoy,adpacy,amy,aolochy,apalchy,apchy,aqcy,asdisy,asinvy,atochy,autxry,bcefy,bcty,bdiy,capcsty,capfly,capxfiy,capxy,cfbdy,cferey,cflaothy,cfoy,cfpdoy,chechy,chenfdy,cogsy,dcsfdy,dcufdy,dfxay,dispochy,dity,dlcchy,dltisy,dltry,docy,dpcy,dpy,dvpdpy,dvrecy,dvrrey,dvty,dvy,eieacy,eqdivpy,esuby,exresy,exreuy,exrey,fcay,fiaoy,fincfy,finincy,finley,finrey,finvaoy,fopoy,fsrcopoy,fsrcopty,fsrcoy,fsrcty,fuseoy,fusety,gdwlamy,gpy,ibcy,ibkiy,ibmiiy,iby,idity,iirey,iity,intandy,intanpy,intcy,intfacty,intfly,intiacty,intoacty,intpdy,intrcy,invchy,invdspy,invsvcy,iobdy,ioiy,iorey,iptiy,isgty,ivacoy,ivchy,iviy,ivncfy,ivstchy,liqresny,liqresoy,lndepy,lnincy,lnmdy,lnrepy,ltdchy,ltdlchy,ltloy,micy,miiy,miseqy,ncfliqy,neqmiy,nity,noasuby,nopioy,nopiy,oancfcy,oancfdy,oancfy,oiadpy,oibdpy,opprfty,oproy,pcly,piy,pliachy,prosaiy,prstkcy,prvy,psfixy,ptrany,purtshry,pvoy,rawmsmy,recchy,reity,revty,risy,rvy,saley,shrcapy,sivy,spiy,sppchy,sppivy,sstky,stfixay,stinvy,stkchy,subdisy,subpury,tdsgy,txdcy,txopy,txty,txy,wcapchcy,wcapchy,wcapopcy,wcapsay,wcapsuy,wcapsy,wcapty,wcapuy,xagty,xbdty,xcomiy,xcomy,xdvrey,xidocy,xinty,xioy,xiviy,xivrey,xiy,xobdy,xoiy,xoproy,xopry,xorey,xrety,xsgay,xstoy,xsty,xsy,xty,exchg,ISIN,SEDOL,conm,fic,add1,add2,add3,add4,addzip,busdesc,cik,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
015724,12,DI,GB,,EUR,2024Q1,2024Q1,1,2024,3,,3,Q,,3,,2,2024-03-31,,2024-05-18,,,,,,,,,36558.0000,239911.0000,,,77.0000,1003731.0000,,,15120.0000,,,,,,27732.0000,,,,,,,28368.0000,28368.0000,,,,1170.0000,,,,,,,,,,,,,31077.0000,,,,,,,,,735375.0000,,2631.0000,2475.0000,,,24446.0000,19004.0000,,,,,,,23438.0000,,,,,1008.0000,,,735375.0000,,,,,,,151040.0000,1003731.0000,148565.0000,,940311.0000,3441.0000,,3441.0000,156.0000,,,,,,,,,3492.0000,,,,,-7.0000,2148.0000,25199.0000,,,,,,,,24803.0000,357.0000,327.0000,,789271.0000,,159150.0000,,,,,,1170.0000,59979.0000,-89.0000,,,,,63420.0000,,,,861.0000,,0.0000,,,,,183.0000,20893.0000,,,,,5773.0000,,,,,,,139.0000,,,21215.0000,,,,,,,,,,,,,,,15120.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.0000,2475.0000,,,24446.0000,,,,,,,,,,,,,,,,23438.0000,,,,1008.0000,,,,,,,,,,,,,156.0000,,,,,,,,,,,,,,,,3492.0000,,,,,,,,-7.0000,,,,24803.0000,357.0000,,,,,-89.0000,,,,,,,,,,,,861.0000,,,,,,,,,,0.0000,,,,,,183.0000,20893.0000,,,,,5773.0000,,,,,,,,139.0000,21215.0000,171,DE0008404005,5231485,ALLIANZ SE,DEU,KOeniginstrasse 28,,,,80802,"Allianz SE, together with its subsidiaries, provides property-casualty insurance, life/health insurance, and asset management products and services worldwide.",0001796335,Munich,Allianz SE,,,,,12,4030,403010,40,40301030,B,,DEU,524126,49 89 3800 0,,01W,91,6331,835,800,,,3,www.allianz.com,,2000-11-03
015724,12,DI,GB,,EUR,2024Q2,2024Q2,2,2024,3,6,6,Q,,3,,3,2024-06-30,2024-08-12,2024-08-12,,,,,,,,,32142.0000,240725.0000,,,14770.0000,998354.0000,,,25892.0000,,,,,,,,,,,,,28058.0000,28058.0000,,,,1170.0000,,,,1091.0000,30601.0000,,,,,,,,54341.0000,,,-304.0000,,,,16891.0000,,686391.0000,,2662.0000,2513.0000,,,25925.0000,22491.0000,,,,,,,23848.0000,,,,,2077.0000,21697.0000,,686391.0000,,,,,,,118340.0000,998354.0000,107762.0000,,939544.0000,3299.0000,,3299.0000,149.0000,,,,,,,,,3485.0000,6713.0000,,,,7.0000,10311.0000,25627.0000,,,,,,,,32545.0000,6620.0000,267.0000,,789512.0000,,160465.0000,,,,,,1170.0000,55511.0000,-135.0000,,,,,58810.0000,,,,823.0000,,4017.0000,,2828.0000,,,549.0000,23987.0000,,,,,-4733.0000,,,,,,,75.0000,,,28628.0000,,,,,142.0000,,,,,,,,,,41012.0000,,,,,,,,,,,,,,,,885.0000,,,,,,,,1027.0000,,,,,,,,,,,,-304.0000,,,,,,,,,,,,,,,,,,5293.0000,4988.0000,,,50371.0000,,,,,,,,,,,,,,,,47286.0000,,,,3085.0000,,,,,,,,,,,,,305.0000,,,,,,,,,,,,,,,,6977.0000,,,,,,,,,,,,57276.0000,6905.0000,,,,,-224.0000,,,,,,,,,,,,1684.0000,,,,,,,,,,4017.0000,,2828.0000,,,,732.0000,44880.0000,,,,,1040.0000,,,,,,,,142.0000,49771.0000,171,DE0008404005,5231485,ALLIANZ SE,DEU,KOeniginstrasse 28,,,,80802,"Allianz SE, together with its subsidiaries, provides property-casualty insurance, life/health insurance, and asset management products and services worldwide.",0001796335,Munich,Allianz SE,,,,,12,4030,403010,40,40301030,B,,DEU,524126,49 89 3800 0,,01W,91,6331,835,800,,,3,www.allianz.com,,2000-11-03
015724,12,DI,GB,,EUR,2024Q3,2024Q3,3,2024,3,,9,Q,,3,,2,2024-09-30,,2024-11-15,,,,,,,,,65467.0000,253435.0000,,,109.0000,1026489.0000,,,16269.0000,,,,,,27732.0000,,,,,,,30957.0000,30957.0000,,,,1170.0000,,,,,,,,,,,,,28870.0000,,,,,,,,,741988.0000,,2612.0000,2471.0000,,,25837.0000,18844.0000,,,,,,,24571.0000,,,,,1266.0000,,,741988.0000,,,,,,,175759.0000,1026489.0000,173000.0000,,965112.0000,3605.0000,,3605.0000,141.0000,,,,,,,,,3522.0000,,,,,-33.0000,2495.0000,27224.0000,,,,,,,,26222.0000,385.0000,264.0000,,789353.0000,,141900.0000,,,,,,1170.0000,57772.0000,-202.0000,,,,,61377.0000,,,,910.0000,,0.0000,,,,,192.0000,22200.0000,,,,,5931.0000,,,,,,,73.0000,,,22465.0000,,,,,,,,,,,,,,,47002.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7904.0000,7459.0000,,,75410.0000,,,,,,,,,,,,,,,,71857.0000,,,,3553.0000,,,,,,,,,,,,,445.0000,,,,,,,,,,,,,,,,10498.0000,,,,,,,,-66.0000,,,,76370.0000,960.0000,,,,,-415.0000,,,,,,,,,,,,2594.0000,,,,,,,,,,0.0000,,,,,,558.0000,64603.0000,,,,,17601.0000,,,,,,,,230.0000,65391.0000,171,DE0008404005,5231485,ALLIANZ SE,DEU,KOeniginstrasse 28,,,,80802,"Allianz SE, together with its subsidiaries, provides property-casualty insurance, life/health insurance, and asset management products and services worldwide.",0001796335,Munich,Allianz SE,,,,,12,4030,403010,40,40301030,B,,DEU,524126,49 89 3800 0,,01W,91,6331,835,800,,,3,www.allianz.com,,2000-11-03
015782,12,DI,GB,SQ,GBP,2010Q1,2010Q1,1,2010,3,,3,Q,,5,,3,2010-03-31,2010-08-27,2010-08-27,,,,,,,,,2875.0000,9790.0000,,,4601.0000,243412.0000,,,6825.0000,,,,,,1856.0000,,,,,,,6040.0000,6040.0000,,,,127.0000,3957.0000,,,5786.0000,5465.0000,,,,,,,,5178.0000,,,,,,,1589.0000,,222590.0000,,222.0000,221.0000,,,8141.5000,1589.0000,,,,,,,5628.0000,,,,,2513.5000,9.0000,,222590.0000,,,,,,,26050.0000,243412.0000,21477.0000,,236214.0000,37.0000,,37.0000,1.0000,,,,,,,,,302.0000,382.0000,,,,,4573.0000,1369.0000,,,,,,,,8518.5000,377.0000,,,198913.0000,,,,,,,,127.0000,7161.0000,0.0000,,,,,7198.0000,,,,80.0000,,919.5000,,,,,64.5000,7232.5000,,,,,407.5000,,,,,,,,,,8216.5000,,,,,,,,,,,,,,,6825.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0000,221.0000,,,8141.5000,,,,,,,,,,,,,,,,5628.0000,,,,2513.5000,,,,,,,,,,,,,1.0000,,,,,,,,,,,,,,,,302.0000,,,,,,,,,,,,8518.5000,377.0000,,,,,0.0000,,,,,,,,,,,,80.0000,,,,,,,,,,919.5000,,,,,,64.5000,7232.5000,,,,,407.5000,,,,,,,,,8216.5000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,,GBP,2010Q2,2010Q2,2,2010,3,6,6,Q,,5,,3,2010-06-30,2010-08-27,2010-08-27,,,,,,,,,2875.0000,9790.0000,,,4601.0000,243412.0000,,,6825.0000,,,,,,1856.0000,,,,,,,6040.0000,6040.0000,,,,127.0000,3957.0000,,,5786.0000,5465.0000,,,,,,,,5178.0000,,,,,,,1589.0000,,222590.0000,,222.0000,221.0000,,,8141.5000,1589.0000,,,,,,,5628.0000,,,,,2513.5000,9.0000,,222590.0000,,,,,,,26050.0000,243412.0000,21477.0000,,236214.0000,37.0000,,37.0000,1.0000,,,,,,,,,302.0000,382.0000,,,,,4573.0000,1369.0000,,,,,,,,8518.5000,377.0000,,,198913.0000,,,,,,,,127.0000,7161.0000,0.0000,,,,,7198.0000,,,,80.0000,,919.5000,,,,,64.5000,7232.5000,,,,,407.5000,,,,,,,,,,8216.5000,,,,,,,,,,,,,,,13650.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0000,442.0000,,,16283.0000,,,,,,,,,,,,,,,,11256.0000,,,,5027.0000,,,,,,,,,,,,,2.0000,,,,,,,,,,,,,,,,604.0000,,,,,,,,,,,,17037.0000,754.0000,,,,,0.0000,,,,,,,,,,,,160.0000,,,,,,,,,,1839.0000,,,,,,129.0000,14465.0000,,,,,815.0000,,,,,,,,,16433.0000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,SQ,GBP,2010Q3,2010Q3,3,2010,3,,9,Q,,5,,3,2010-09-30,2011-04-07,2011-04-07,,,,,,,14.0000,,4554.0000,12264.0000,,,4099.0000,260806.0000,,,13434.0000,,,,,,,,,,,,,6631.0000,6631.0000,,,,8031.0000,4439.0000,31.5000,,4199.0000,8202.0000,,45.5000,,,,,303.5000,,,,,,,,1632.0000,,237187.0000,,496.0000,494.5000,,,14848.5000,1900.0000,,,,,,,6477.5000,,,,,8371.0000,71.0000,,237187.0000,,,,,,,69039.0000,260806.0000,64815.0000,,252731.0000,44.0000,,44.0000,1.5000,,,,,,,,,734.0000,554.0000,,,,,4224.0000,1371.0000,,,,,,,,15311.5000,463.0000,,,171291.0000,,,,,,,,8031.0000,8031.0000,0.0000,,,,,8075.0000,,,,238.0000,,-919.5000,,,,,64.0000,15433.0000,,,,,1999.0000,,,,,,,,,,14577.5000,,,,,14.0000,,,,,,,,,,27084.0000,,,,,,,,,,,,,,,,31.5000,,,,,,,,45.5000,,,,303.5000,,,,,,,,,,,,,,,,,,,,,,,,,,940.0000,936.5000,,,31131.5000,,,,,,,,,,,,,,,,17733.5000,,,,13398.0000,,,,,,,,,,,,,3.5000,,,,,,,,,,,,,,,,1338.0000,,,,,,,,,,,,32341.5000,1210.0000,,,,,0.0000,,,,,,,,,,,,398.0000,,,,,,,,,,919.5000,,,,,,193.0000,29891.0000,,,,,2807.0000,,,,,,,,,31003.5000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,AC,GBP,2010Q4,2010Q4,4,2010,3,,12,Q,,5,,3,2010-12-31,2011-04-07,2011-03-18,,,,,,,14.0000,,4554.0000,12264.0000,,,4099.0000,260806.0000,,,13434.0000,,,,,,,,,,,,,6631.0000,6631.0000,,,,8031.0000,4439.0000,31.5000,,4199.0000,8202.0000,,45.5000,,,,,303.5000,,,,,,,,1632.0000,,237187.0000,,496.0000,494.5000,,,14848.5000,1900.0000,,,,,,,6477.5000,,,,,8371.0000,71.0000,,237187.0000,,,,,,,69039.0000,260806.0000,64815.0000,,252731.0000,44.0000,,44.0000,1.5000,,,,,,,,,734.0000,554.0000,,,,,4224.0000,1371.0000,,,,,,,,15311.5000,463.0000,,,171291.0000,,,,,,,,8031.0000,8031.0000,0.0000,,,,,8075.0000,,,,238.0000,,-919.5000,,,,,64.0000,15433.0000,,,,,1999.0000,,,,,,,,,,14577.5000,,,,,28.0000,,,,,,,,,,40518.0000,,,,,,,,,,,,,,,,63.0000,,,,,,,,91.0000,,,,607.0000,,,,,,,,,,,,,,,,,,,,,,,,,,1436.0000,1431.0000,,,45980.0000,,,,,,,,,,,,,,,,24211.0000,,,,21769.0000,,,,,,,,,,,,,5.0000,,,,,,,,,,,,,,,,2072.0000,,,,,,,,,,,,47646.0000,1666.0000,,,,,0.0000,,,,,,,,,,,,636.0000,,,,,,,,,,,,,,,,257.0000,45317.0000,,,,,4799.0000,,,,,,,,,45574.0000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,SQ,GBP,2011Q1,2011Q1,1,2011,3,,3,Q,,3,,3,2011-03-31,2011-08-18,2011-08-18,,,,,,,,,3624.0000,11193.0000,,,4482.0000,269466.0000,,,8795.0000,,,,,,1871.0000,,,,,,,8589.0000,8589.0000,,,,127.0000,4597.0000,,,7170.0000,5717.0000,,,,,,,,6503.0000,,,,,,,1638.0000,,244370.0000,,415.5000,414.5000,,,10340.0000,1638.0000,,,,,,,6465.0000,,,,,3875.0000,71.0000,,244370.0000,,,,,,,26600.0000,269466.0000,22045.0000,,260919.0000,46.0000,,46.0000,1.0000,,,,,,,,,604.0000,761.0000,,,,,4555.0000,1334.0000,,,,,,,,10801.5000,461.5000,,,221432.0000,,,,,,,,127.0000,8501.0000,0.0000,,,,,8547.0000,,,,188.5000,,882.0000,,,,,70.0000,9245.5000,,,,,450.5000,,,,,,,,,,10197.5000,,,,,,,,,,,,,,,8795.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.5000,414.5000,,,10340.0000,,,,,,,,,,,,,,,,6465.0000,,,,3875.0000,,,,,,,,,,,,,1.0000,,,,,,,,,,,,,,,,604.0000,,,,,,,,,,,,10801.5000,461.5000,,,,,0.0000,,,,,,,,,,,,188.5000,,,,,,,,,,882.0000,,,,,,70.0000,9245.5000,,,,,450.5000,,,,,,,,,10197.5000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,AC,GBP,2011Q2,2011Q2,2,2011,3,6,6,Q,,3,,3,2011-06-30,2011-08-18,2011-08-18,,,,,,,,,3624.0000,11193.0000,,,4482.0000,269466.0000,,,8795.0000,,,,,,1871.0000,,,,,,,8589.0000,8589.0000,,,,127.0000,4597.0000,,,7170.0000,5717.0000,,,,,,,,6503.0000,,,,,,,1638.0000,,244370.0000,,415.5000,414.5000,,,10340.0000,1638.0000,,,,,,,6465.0000,,,,,3875.0000,71.0000,,244370.0000,,,,,,,26600.0000,269466.0000,22045.0000,,260919.0000,46.0000,,46.0000,1.0000,,,,,,,,,604.0000,761.0000,,,,,4555.0000,1334.0000,,,,,,,,10801.5000,461.5000,,,221432.0000,,,,,,,,127.0000,8501.0000,0.0000,,,,,8547.0000,,,,188.5000,,882.0000,,,,,70.0000,9245.5000,,,,,450.5000,,,,,,,,,,10197.5000,,,,,,,,,,,,,,,17590.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.0000,829.0000,,,20680.0000,,,,,,,,,,,,,,,,12930.0000,,,,7750.0000,,,,,,,,,,,,,2.0000,,,,,,,,,,,,,,,,1208.0000,,,,,,,,,,,,21603.0000,923.0000,,,,,0.0000,,,,,,,,,,,,377.0000,,,,,,,,,,1764.0000,,,,,,140.0000,18491.0000,,,,,901.0000,,,,,,,,,20395.0000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,AC,GBP,2011Q3,2011Q3,3,2011,3,,9,Q,,3,,3,2011-09-30,2012-03-16,2012-03-16,,,,,,,17.5000,,5998.0000,14393.0000,,,4232.0000,273580.0000,,,5849.5000,,,,,,,,,,,,,7257.0000,7257.0000,,,,9117.0000,4753.0000,33.5000,,3114.0000,7923.0000,,51.0000,,,,,219.5000,,,,,,,,1643.0000,,246880.0000,,315.5000,314.5000,,,6978.5000,1984.0000,,,,,,,6173.5000,,,,,805.0000,70.0000,,246880.0000,,,,,,,73020.0000,273580.0000,68809.0000,,264420.0000,43.0000,,43.0000,1.0000,,,,,,,,,334.0000,748.0000,,,,,4211.0000,1658.0000,,,,,,,,7458.0000,479.5000,,,180363.0000,,,,,,,,9117.0000,9117.0000,0.0000,,,,,9160.0000,,,,18.5000,,-882.0000,,,,,73.0000,7933.0000,,,,,2083.5000,,,,,,,,,,7124.0000,,,,,17.5000,,,,,,,,,,23439.5000,,,,,,,,,,,,,,,,33.5000,,,,,,,,51.0000,,,,219.5000,,,,,,,,,,,,,,,,,,,,,,,,,,1146.5000,1143.5000,,,27658.5000,,,,,,,,,,,,,,,,19103.5000,,,,8555.0000,,,,,,,,,,,,,3.0000,,,,,,,,,,,,,,,,1542.0000,,,,,,,,,,,,29054.5000,1396.0000,,,,,0.0000,,,,,,,,,,,,395.5000,,,,,,,,,,882.0000,,,,,,213.0000,26417.5000,,,,,2978.0000,,,,,,,,,27512.5000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,AC,GBP,2011Q4,2011Q4,4,2011,3,,12,Q,,5,,3,2011-12-31,2012-03-16,2012-03-16,,,,,,,17.5000,,5998.0000,14393.0000,,,4232.0000,273580.0000,,,5849.5000,,,,,,,,,,,,,7257.0000,7257.0000,,,,9117.0000,4753.0000,33.5000,,3114.0000,7923.0000,,51.0000,,,,,219.5000,,,,,,,,1643.0000,,246880.0000,,315.5000,314.5000,,,6978.5000,1984.0000,,,,,,,6173.5000,,,,,805.0000,70.0000,,246880.0000,,,,,,,73020.0000,273580.0000,68809.0000,,264420.0000,43.0000,,43.0000,1.0000,,,,,,,,,334.0000,748.0000,,,,,4211.0000,1658.0000,,,,,,,,7458.0000,479.5000,,,180363.0000,,,,,,,,9117.0000,9117.0000,0.0000,,,,,9160.0000,,,,18.5000,,-882.0000,,,,,73.0000,7933.0000,,,,,2083.5000,,,,,,,,,,7124.0000,,,,,35.0000,,,,,,,,,,29289.0000,,,,,,,,,,,,,,,,67.0000,,,,,,,,102.0000,,,,642.0000,,,,,,,,,,,,,,,,,,,,,,,,,,1494.0000,1490.0000,,,34637.0000,,,,,,,,,,,,,,,,25277.0000,,,,9360.0000,,,,,,,,,,,,,4.0000,,,,,,,,,,,,,,,,1926.0000,,,,,,,,,,,,36506.0000,1869.0000,,,,,0.0000,,,,,,,,,,,,432.0000,,,,,,,,,,,,,,,,286.0000,34294.0000,,,,,5005.0000,,,,,,,,,34580.0000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
015782,12,DI,GB,SQ,GBP,2012Q1,2012Q1,1,2012,3,,3,Q,,3,,3,2012-03-31,2012-08-16,2012-08-16,,,,,,,,,3551.0000,11254.0000,,,4848.0000,282625.0000,,,9671.5000,,,,,,1887.0000,,,,,,,6737.0000,6737.0000,,,,127.0000,4106.0000,22.0000,,5131.0000,4787.0000,,22.0000,,,,,,7278.0000,,,,,,,1645.0000,,255503.0000,,443.5000,443.5000,,,11211.5000,1894.0000,,,,,,,6851.5000,,,,,4360.0000,3485.0000,,255503.0000,,,,,,,17160.0000,282625.0000,13087.0000,,273299.0000,34.0000,,34.0000,,,,,,,,,,598.0000,798.0000,,,,,4073.0000,1703.0000,,,,,,,,11712.0000,500.5000,,,246221.0000,,,,,,,,127.0000,9292.0000,0.0000,,,,,9326.0000,,,,154.5000,,978.5000,,,,,70.0000,10065.5000,,,,,394.0000,,,,,,,,,,11114.0000,,,,,,,,,,,,,,,9671.5000,,,,,,,,,,,,,,,,22.0000,,,,,,,,22.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.5000,443.5000,,,11211.5000,,,,,,,,,,,,,,,,6851.5000,,,,4360.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0000,,,,,,,,,,,,11712.0000,500.5000,,,,,0.0000,,,,,,,,,,,,154.5000,,,,,,,,,,978.5000,,,,,,70.0000,10065.5000,,,,,394.0000,,,,,,,,,11114.0000,194,GB0007099541,0709954,PRUDENTIAL PLC,GBR,"One International Financial Centre, 13th Floor, 1 Harbour Vi",,,,,"Prudential plc, through its subsidiaries, provides life and health insurance, and asset management solutions to individuals in Asia and Africa. The company was founded in 1848 and is headquartered in Central, Hong Kong.",0001116578,Central,Prudential PLC,,,,,12,4030,403010,40,40301020,B,,HKG,524113,,,01W,90,6311,825,800,,,0,www.prudentialplc.com,,1990-07-03
